age,age_bin,annualincome,calldroprate,callfailurerate,callingnum,customerid,customersuspended,education,gender,homeowner,maritalstatus,monthlybilledamount,noadditionallines,numberofcomplaints,numberofmonthunpaid,numdayscontractequipmentplanexpiring,occupation,penaltytoswitch,state,totalminsusedinlastmonth,unpaidbalance,usesinternetservice,usesvoiceservice,percentagecalloutsidenetwork,totalcallduration,avgcallduration,churn
78,60-79,207311,0.02,0.03,4251060322,1240,Yes,Bachelor or equivalent,Female,Yes,Married,39,\N,2,2,72,Others,15,MO,199,91,No,No,0.59,3539,589,0
78,60-79,207311,0.02,0.03,4251060322,1240,Yes,Bachelor or equivalent,Female,Yes,Married,39,\N,2,2,72,Others,15,MO,199,91,No,No,0.59,2848,712,0
78,60-79,207311,0.02,0.03,4251060322,1240,Yes,Bachelor or equivalent,Female,Yes,Married,39,\N,2,2,72,Others,15,MO,199,91,No,No,0.59,619,619,0
26,20-39,205340,0.04,0.01,4251026515,1241,Yes,Bachelor or equivalent,Female,Yes,Married,46,\N,1,7,13,Non-technology Related Job,375,TN,203,201,No,No,0.8,5086,726,0
26,20-39,205340,0.04,0.01,4251026515,1241,Yes,Bachelor or equivalent,Female,Yes,Married,46,\N,1,7,13,Non-technology Related Job,375,TN,203,201,No,No,0.8,5117,852,0
56,40-59,66241,0.02,0.01,4251099831,1242,Yes,Bachelor or equivalent,Male,Yes,Married,104,\N,2,5,31,Others,48,UT,400,216,No,No,0.26,3373,562,0
56,40-59,66241,0.02,0.01,4251099831,1242,Yes,Bachelor or equivalent,Male,Yes,Married,104,\N,2,5,31,Others,48,UT,400,216,No,No,0.26,5834,1166,0
72,60-79,64270,0.04,0.03,4251061798,1243,Yes,Master or equivalent,Female,Yes,Single,112,\N,1,3,72,Non-technology Related Job,408,HI,403,76,No,No,0.47,2252,750,0
72,60-79,64270,0.04,0.03,4251061798,1243,Yes,Master or equivalent,Female,Yes,Single,112,\N,1,3,72,Non-technology Related Job,408,HI,403,76,No,No,0.47,3589,717,0
35,20-39,175170,0.02,0.03,4251019688,1244,Yes,PhD or equivalent,Male,No,Single,49,\N,2,0,90,Others,80,ID,100,91,No,No,0.93,4615,923,0
35,20-39,175170,0.02,0.03,4251019688,1244,Yes,PhD or equivalent,Male,No,Single,49,\N,2,0,90,Others,80,ID,100,91,No,No,0.93,2860,572,0
51,40-59,173199,0.04,0.01,4251031152,1245,Yes,High School or below,Male,Yes,Single,57,\N,0,6,31,Non-technology Related Job,441,NH,103,201,No,No,0.14,1952,488,0
51,40-59,173199,0.04,0.01,4251031152,1245,Yes,High School or below,Male,Yes,Single,57,\N,0,6,31,Non-technology Related Job,441,NH,103,201,No,No,0.14,5197,1039,0
13,0-19,34099,0.02,0.01,4251068452,1246,Yes,High School or below,Female,Yes,Single,115,\N,1,3,49,Others,113,NM,300,216,No,No,0.59,3439,1146,0
13,0-19,34099,0.02,0.01,4251068452,1246,Yes,High School or below,Female,Yes,Single,115,\N,1,3,49,Others,113,NM,300,216,No,No,0.59,6982,698,0
13,0-19,34099,0.02,0.01,4251068452,1246,Yes,High School or below,Female,Yes,Single,115,\N,1,3,49,Others,113,NM,300,216,No,No,0.59,1350,1350,0
29,20-39,32128,0.04,0.03,4251062691,1247,Yes,High School or below,Male,Yes,Married,2,\N,0,1,89,Non-technology Related Job,473,WV,304,76,No,No,0.8,4126,687,0
29,20-39,32128,0.04,0.03,4251062691,1247,Yes,High School or below,Male,Yes,Married,2,\N,0,1,89,Non-technology Related Job,473,WV,304,76,No,No,0.8,2676,535,0
59,40-79,143029,0.03,0.03,4251088191,1248,Yes,High School or below,Female,Yes,Married,60,\N,1,6,8,Others,146,WY,1,91,No,Yes,0.26,1664,554,0
59,40-79,143029,0.03,0.03,4251088191,1248,Yes,High School or below,Female,Yes,Married,60,\N,1,6,8,Others,146,WY,1,91,No,Yes,0.26,1814,907,0
75,60-79,141058,0.05,0.01,4251036804,1249,Yes,Bachelor or equivalent,Female,Yes,Single,68,\N,0,4,48,Non-technology Related Job,6,KY,4,201,No,No,0.47,1500,500,0
75,60-79,141058,0.05,0.01,4251036804,1249,Yes,Bachelor or equivalent,Female,Yes,Single,68,\N,0,4,48,Non-technology Related Job,6,KY,4,201,No,No,0.47,1765,882,0
37,20-39,1958,0.03,0.01,4251050188,1250,Yes,Bachelor or equivalent,Male,Yes,Single,6,\N,1,1,67,Others,178,LA,201,216,No,No,0.93,4290,715,0
37,20-39,1958,0.03,0.01,4251050188,1250,Yes,Bachelor or equivalent,Male,Yes,Single,6,\N,1,1,67,Others,178,LA,201,216,No,No,0.93,3524,704,0
53,40-59,249987,0.05,0.03,4251071290,1251,Yes,Master or equivalent,Male,Yes,Single,13,\N,3,7,7,Non-technology Related Job,38,OH,204,76,No,No,0.14,5476,912,0
53,40-59,249987,0.05,0.03,4251071290,1251,Yes,Master or equivalent,Male,Yes,Single,13,\N,3,7,7,Non-technology Related Job,38,OH,204,76,No,No,0.14,2944,736,0
16,0-19,110888,0.03,0.03,4251012547,1252,Yes,Master or equivalent,Female,No,Single,71,\N,1,4,26,Others,211,OR,401,91,No,No,0.6,1075,268,1
16,0-19,110888,0.03,0.03,4251012547,1252,Yes,Master or equivalent,Female,No,Single,71,\N,1,4,26,Others,211,OR,401,91,No,No,0.6,3379,844,1
32,20-39,108917,0.05,0.01,4251061731,1253,Yes,High School or below,Male,No,Married,78,\N,3,2,66,Non-technology Related Job,71,AR,405,201,Yes,No,0.81,6648,738,0
32,20-39,108917,0.05,0.01,4251061731,1253,Yes,High School or below,Male,No,Married,78,\N,3,2,66,Non-technology Related Job,71,AR,405,201,Yes,No,0.81,6084,869,0
62,60-79,219817,0.03,0.01,4251066926,1254,Yes,High School or below,Female,Yes,Married,16,\N,0,0,85,Others,243,CO,102,216,No,No,0.26,2022,674,1
62,60-79,219817,0.03,0.01,4251066926,1254,Yes,High School or below,Female,Yes,Married,16,\N,0,0,85,Others,243,CO,102,216,No,No,0.26,5600,933,1
78,60-79,217846,0.05,0.03,4251069654,1255,Yes,High School or below,Female,Yes,Single,24,\N,3,5,25,Non-technology Related Job,103,MN,105,76,No,Yes,0.47,4500,1125,0
78,60-79,217846,0.05,0.03,4251069654,1255,Yes,High School or below,Female,Yes,Single,24,\N,3,5,25,Non-technology Related Job,103,MN,105,76,No,Yes,0.47,6496,649,0
40,40-59,78746,0.04,0.03,4251034465,1256,Yes,High School or below,Male,Yes,Married,82,\N,0,3,44,Others,276,MS,302,91,No,No,0.93,4216,602,0
40,40-59,78746,0.04,0.03,4251034465,1256,Yes,High School or below,Male,Yes,Married,82,\N,0,3,44,Others,276,MS,302,91,No,No,0.93,5301,883,0
40,40-59,78746,0.04,0.03,4251034465,1256,Yes,High School or below,Male,Yes,Married,82,\N,0,3,44,Others,276,MS,302,91,No,No,0.93,327,327,0
56,40-59,76775,0.06,0.01,4251016057,1257,Yes,Bachelor or equivalent,Male,Yes,Single,89,\N,3,0,84,Non-technology Related Job,136,SD,305,201,No,No,0.14,4053,810,0
56,40-59,76775,0.06,0.01,4251016057,1257,Yes,Bachelor or equivalent,Male,Yes,Single,89,\N,3,0,84,Non-technology Related Job,136,SD,305,201,No,No,0.14,215,107,0
18,0-19,187676,0.04,0.01,4251018465,1258,Yes,Bachelor or equivalent,Female,No,Single,27,\N,0,6,3,Others,308,TX,2,216,No,No,0.6,1388,462,0
18,0-19,187676,0.04,0.01,4251018465,1258,Yes,Bachelor or equivalent,Female,No,Single,27,\N,0,6,3,Others,308,TX,2,216,No,No,0.6,361,361,0
34,20-39,185705,0.06,0.03,4251066325,1259,Yes,Master or equivalent,Male,Yes,Married,35,\N,2,3,43,Non-technology Related Job,168,GA,5,76,No,No,0.81,5111,851,0
34,20-39,185705,0.06,0.03,4251066325,1259,Yes,Master or equivalent,Male,Yes,Married,35,\N,2,3,43,Non-technology Related Job,168,GA,5,76,No,No,0.81,3466,577,0
65,60-79,46605,0.04,0.03,4251025735,1260,Yes,Master or equivalent,Female,Yes,Married,93,\N,0,1,62,Others,341,ID,202,91,No,No,0.26,2491,830,0
65,60-79,46605,0.04,0.03,4251025735,1260,Yes,Master or equivalent,Female,Yes,Married,93,\N,0,1,62,Others,341,ID,202,91,No,No,0.26,2221,370,0
13,0-19,44634,0.06,0.01,4251020597,1261,Yes,High School or below,Female,Yes,Married,100,\N,2,6,2,Non-technology Related Job,201,NH,206,201,No,No,0.47,5294,882,0
13,0-19,44634,0.06,0.01,4251020597,1261,Yes,High School or below,Female,Yes,Married,100,\N,2,6,2,Non-technology Related Job,201,NH,206,201,No,No,0.47,3016,603,0
43,40-59,155534,0.04,0.01,4251008492,1262,Yes,High School or below,Male,Yes,Married,38,\N,3,4,20,Others,373,NJ,403,216,No,No,0.93,2452,817,0
43,40-59,155534,0.04,0.01,4251008492,1262,Yes,High School or below,Male,Yes,Married,38,\N,3,4,20,Others,373,NJ,403,216,No,No,0.93,4332,722,0
59,40-79,153563,0.06,0.03,4251029401,1263,Yes,High School or below,Male,Yes,Single,45,\N,2,1,61,Non-technology Related Job,234,WA,406,76,No,No,0.14,4158,831,0
59,40-79,153563,0.06,0.03,4251029401,1263,Yes,High School or below,Male,Yes,Single,45,\N,2,1,61,Non-technology Related Job,234,WA,406,76,No,No,0.14,256,128,0
21,20-39,14464,0.05,0.03,4251069805,1264,Yes,High School or below,Female,Yes,Single,103,\N,3,7,79,Others,406,WI,103,91,No,No,0.6,1334,667,0
21,20-39,14464,0.05,0.03,4251069805,1264,Yes,High School or below,Female,Yes,Single,103,\N,3,7,79,Others,406,WI,103,91,No,No,0.6,1882,941,0
37,20-39,12493,0.07,0.01,4251052865,1265,Yes,Bachelor or equivalent,Male,Yes,Married,111,\N,2,4,20,Others,266,KS,106,201,No,No,0.81,4094,682,0
37,20-39,12493,0.07,0.01,4251052865,1265,Yes,Bachelor or equivalent,Male,Yes,Married,111,\N,2,4,20,Others,266,KS,106,201,No,No,0.81,2847,711,0
68,60-79,123393,0.05,0.01,4251050585,1266,Yes,Bachelor or equivalent,Female,Yes,Single,49,\N,3,2,38,Others,439,LA,303,216,No,No,0.26,6133,681,0
68,60-79,123393,0.05,0.01,4251050585,1266,Yes,Bachelor or equivalent,Female,Yes,Single,49,\N,3,2,38,Others,439,LA,303,216,No,No,0.26,2102,525,0
15,0-19,121422,0.07,0.03,4251063532,1267,Yes,Bachelor or equivalent,Female,No,Married,56,\N,1,7,79,Others,299,OH,307,76,No,No,0.48,2748,687,0
15,0-19,121422,0.07,0.03,4251063532,1267,Yes,Bachelor or equivalent,Female,No,Married,56,\N,1,7,79,Others,299,OH,307,76,No,No,0.48,2971,495,0
46,40-59,232322,0.05,0.03,4251051427,1268,Yes,Master or equivalent,Male,Yes,Married,114,\N,2,5,97,Others,471,OK,4,91,No,No,0.93,6748,674,0
46,40-59,232322,0.05,0.03,4251051427,1268,Yes,Master or equivalent,Male,Yes,Married,114,\N,2,5,97,Others,471,OK,4,91,No,No,0.93,2161,720,0
62,60-79,230351,0.07,0.01,4251010047,1269,Yes,High School or below,Male,Yes,Single,2,\N,1,2,38,Others,331,AZ,7,201,No,No,0.14,4273,534,0
62,60-79,230351,0.07,0.01,4251010047,1269,Yes,High School or below,Male,Yes,Single,2,\N,1,2,38,Others,331,AZ,7,201,No,No,0.14,4520,565,0
24,20-39,91252,0.05,0.01,4251008896,1270,Yes,High School or below,Female,Yes,Single,59,\N,2,0,56,Others,4,CA,204,216,Yes,Yes,0.6,5951,850,1
24,20-39,91252,0.05,0.01,4251008896,1270,Yes,High School or below,Female,Yes,Single,59,\N,2,0,56,Others,4,CA,204,216,Yes,Yes,0.6,3227,645,1
24,20-39,91252,0.05,0.01,4251008896,1270,Yes,High School or below,Female,Yes,Single,59,\N,2,0,56,Others,4,CA,204,216,Yes,Yes,0.6,820,820,1
40,40-59,89281,0.07,0.03,4251087867,1271,Yes,High School or below,Male,Yes,Single,67,\N,1,5,97,Others,364,MI,207,76,No,No,0.81,4706,941,0
40,40-59,89281,0.07,0.03,4251087867,1271,Yes,High School or below,Male,Yes,Single,67,\N,1,5,97,Others,364,MI,207,76,No,No,0.81,5024,717,0
70,60-79,200181,0.06,0.03,4251050783,1272,Yes,High School or below,Female,No,Single,5,\N,2,3,15,Others,36,MS,404,91,No,No,0.27,4834,537,0
70,60-79,200181,0.06,0.03,4251050783,1272,Yes,High School or below,Female,No,Single,5,\N,2,3,15,Others,36,MS,404,91,No,No,0.27,5516,689,0
70,60-79,200181,0.06,0.03,4251050783,1272,Yes,High School or below,Female,No,Single,5,\N,2,3,15,Others,36,MS,404,91,No,No,0.27,1034,1034,0
18,0-19,198210,0,0.01,4251083109,1273,Yes,High School or below,Female,Yes,Married,12,\N,0,1,56,Others,396,SD,408,201,No,No,0.48,1024,341,0
18,0-19,198210,0,0.01,4251083109,1273,Yes,High School or below,Female,Yes,Married,12,\N,0,1,56,Others,396,SD,408,201,No,No,0.48,1679,559,0
49,40-59,59111,0.06,0.01,4251065078,1274,Yes,Bachelor or equivalent,Male,Yes,Married,70,\N,2,6,74,Others,69,TX,105,216,No,No,0.93,3586,717,0
49,40-59,59111,0.06,0.01,4251065078,1274,Yes,Bachelor or equivalent,Male,Yes,Married,70,\N,2,6,74,Others,69,TX,105,216,No,No,0.93,8229,748,0
64,60-79,57140,0,0.03,4251084463,1275,Yes,Bachelor or equivalent,Male,Yes,Single,78,\N,0,4,14,Others,429,FL,108,75,No,No,0.14,590,295,0
64,60-79,57140,0,0.03,4251084463,1275,Yes,Bachelor or equivalent,Male,Yes,Single,78,\N,0,4,14,Others,429,FL,108,75,No,No,0.14,313,313,0
27,20-39,168040,0.06,0.03,4251031750,1276,Yes,Bachelor or equivalent,Female,Yes,Married,16,\N,1,1,33,Others,101,HI,305,90,No,No,0.6,7633,1090,0
27,20-39,168040,0.06,0.03,4251031750,1276,Yes,Bachelor or equivalent,Female,Yes,Married,16,\N,1,1,33,Others,101,HI,305,90,No,No,0.6,3241,648,0
43,40-59,166069,0,0,4251048107,1277,Yes,PhD or equivalent,Male,Yes,Single,23,\N,0,7,73,Others,461,NV,308,200,No,Yes,0.81,1310,1310,0
43,40-59,166069,0,0,4251048107,1277,Yes,PhD or equivalent,Male,Yes,Single,23,\N,0,7,73,Others,461,NV,308,200,No,Yes,0.81,3553,888,0
73,60-79,26969,0.06,0.01,4251052762,1278,Yes,High School or below,Female,Yes,Single,81,\N,1,4,92,Others,134,NJ,5,215,No,No,0.27,2343,781,0
73,60-79,26969,0.06,0.01,4251052762,1278,Yes,High School or below,Female,Yes,Single,81,\N,1,4,92,Others,134,NJ,5,215,No,No,0.27,3934,786,0
73,60-79,26969,0.06,0.01,4251052762,1278,Yes,High School or below,Female,Yes,Single,81,\N,1,4,92,Others,134,NJ,5,215,No,No,0.27,1078,1078,0
21,20-39,24998,0,0.02,4251042326,1279,Yes,High School or below,Female,Yes,Married,88,\N,0,2,32,Others,494,WA,9,75,No,No,0.48,2937,587,0
21,20-39,24998,0,0.02,4251042326,1279,Yes,High School or below,Female,Yes,Married,88,\N,0,2,32,Others,494,WA,9,75,No,No,0.48,1570,785,0
51,40-59,135899,0.07,0.03,4251060410,1280,Yes,High School or below,Male,Yes,Married,26,\N,1,7,51,Others,166,WI,206,90,No,No,0.93,3969,661,0
51,40-59,135899,0.07,0.03,4251060410,1280,Yes,High School or below,Male,Yes,Married,26,\N,1,7,51,Others,166,WI,206,90,No,No,0.93,8244,749,0
67,60-79,133928,0.01,0,4251077443,1281,Yes,High School or below,Female,No,Married,34,\N,3,5,91,Others,27,IA,209,200,No,No,0.15,609,609,0
67,60-79,133928,0.01,0,4251077443,1281,Yes,High School or below,Female,No,Married,34,\N,3,5,91,Others,27,IA,209,200,No,No,0.15,3623,724,0
30,20-39,244828,0.07,0.01,4251055474,1282,Yes,High School or below,Male,Yes,Married,92,\N,1,2,10,Others,199,KY,406,215,No,No,0.6,4963,992,0
30,20-39,244828,0.07,0.01,4251055474,1282,Yes,High School or below,Male,Yes,Married,92,\N,1,2,10,Others,199,KY,406,215,No,No,0.6,3724,744,0
30,20-39,244828,0.07,0.01,4251055474,1282,Yes,High School or below,Male,Yes,Married,92,\N,1,2,10,Others,199,KY,406,215,No,No,0.6,1291,1291,0
46,40-59,242857,0.01,0.02,4251083687,1283,Yes,Bachelor or equivalent,Male,Yes,Single,99,\N,3,0,50,Others,59,ND,409,75,No,No,0.81,6025,860,0
46,40-59,242857,0.01,0.02,4251083687,1283,Yes,Bachelor or equivalent,Male,Yes,Single,99,\N,3,0,50,Others,59,ND,409,75,No,No,0.81,4916,702,0
76,60-79,103757,0.07,0.03,4251008473,1284,Yes,Bachelor or equivalent,Female,Yes,Single,37,\N,0,6,69,Others,232,OK,106,90,No,No,0.27,5039,419,0
76,60-79,103757,0.07,0.03,4251008473,1284,Yes,Bachelor or equivalent,Female,Yes,Single,37,\N,0,6,69,Others,232,OK,106,90,No,No,0.27,2542,635,0
24,20-39,101786,0.01,0,4251020451,1285,Yes,Master or equivalent,Female,Yes,Married,45,\N,3,3,9,Others,92,AZ,109,200,No,No,0.48,7556,1079,0
24,20-39,101786,0.01,0,4251020451,1285,Yes,Master or equivalent,Female,Yes,Married,45,\N,3,3,9,Others,92,AZ,109,200,No,No,0.48,5125,640,0
54,40-59,212687,0.07,0.01,4251022954,1286,Yes,PhD or equivalent,Male,No,Single,103,\N,0,1,28,Others,264,CA,306,215,No,No,0.94,3937,984,0
54,40-59,212687,0.07,0.01,4251022954,1286,Yes,PhD or equivalent,Male,No,Single,103,\N,0,1,28,Others,264,CA,306,215,No,No,0.94,2151,717,0
70,60-79,210716,0.01,0.02,4251091491,1287,Yes,High School or below,Female,No,Married,110,\N,2,6,68,Others,124,MA,310,75,No,No,0.15,3834,766,0
70,60-79,210716,0.01,0.02,4251091491,1287,Yes,High School or below,Female,No,Married,110,\N,2,6,68,Others,124,MA,310,75,No,No,0.15,4819,803,0
32,20-39,71616,0,0.03,4251067240,1288,Yes,High School or below,Male,Yes,Married,48,\N,0,4,87,Others,297,MN,7,90,No,No,0.6,5027,628,0
32,20-39,71616,0,0.03,4251067240,1288,Yes,High School or below,Male,Yes,Married,48,\N,0,4,87,Others,297,MN,7,90,No,No,0.6,3808,634,0
32,20-39,71616,0,0.03,4251067240,1288,Yes,High School or below,Male,Yes,Married,48,\N,0,4,87,Others,297,MN,7,90,No,No,0.6,869,434,0
48,40-59,69645,0.02,0,4251041188,1289,Yes,High School or below,Male,Yes,Single,55,\N,2,1,27,Others,157,SC,10,200,No,No,0.81,6378,911,0
48,40-59,69645,0.02,0,4251041188,1289,Yes,High School or below,Male,Yes,Single,55,\N,2,1,27,Others,157,SC,10,200,No,No,0.81,2366,788,0
79,60-99,180546,0,0.01,4251054250,1290,Yes,High School or below,Female,Yes,Single,113,\N,3,7,46,Others,329,TN,207,215,No,No,0.27,1644,328,0
79,60-99,180546,0,0.01,4251054250,1290,Yes,High School or below,Female,Yes,Single,113,\N,3,7,46,Others,329,TN,207,215,No,No,0.27,6075,759,0
27,20-39,178574,0.02,0.02,4251072768,1291,Yes,Bachelor or equivalent,Female,Yes,Single,1,\N,2,4,86,Others,189,FL,210,75,No,No,0.48,5342,890,0
27,20-39,178574,0.02,0.02,4251072768,1291,Yes,Bachelor or equivalent,Female,Yes,Single,1,\N,2,4,86,Others,189,FL,210,75,No,No,0.48,2811,937,0
57,40-59,39475,0,0.03,4251034972,1292,Yes,Bachelor or equivalent,Male,Yes,Single,59,\N,3,2,4,Others,362,HI,407,90,No,Yes,0.94,3149,524,0
57,40-59,39475,0,0.03,4251034972,1292,Yes,Bachelor or equivalent,Male,Yes,Single,59,\N,3,2,4,Others,362,HI,407,90,No,Yes,0.94,1771,442,0
73,60-79,37504,0.02,0,4251022316,1293,Yes,Master or equivalent,Female,Yes,Married,66,\N,2,7,45,Others,222,NE,411,200,No,No,0.15,4025,1006,0
73,60-79,37504,0.02,0,4251022316,1293,Yes,Master or equivalent,Female,Yes,Married,66,\N,2,7,45,Others,222,NE,411,200,No,No,0.15,3638,606,0
73,60-79,37504,0.02,0,4251022316,1293,Yes,Master or equivalent,Female,Yes,Married,66,\N,2,7,45,Others,222,NE,411,200,No,No,0.15,1088,1088,0
35,20-39,148404,0,0.01,4251009992,1294,Yes,Master or equivalent,Male,Yes,Married,4,\N,3,5,63,Others,394,NH,108,215,No,No,0.6,4655,775,0
35,20-39,148404,0,0.01,4251009992,1294,Yes,Master or equivalent,Male,Yes,Married,4,\N,3,5,63,Others,394,NH,108,215,No,No,0.6,3184,636,0
51,40-59,146433,0.02,0.02,4251070571,1295,Yes,High School or below,Male,No,Single,12,\N,1,2,4,Others,254,VA,111,75,Yes,No,0.82,2194,731,0
51,40-59,146433,0.02,0.02,4251070571,1295,Yes,High School or below,Male,No,Single,12,\N,1,2,4,Others,254,VA,111,75,Yes,No,0.82,4455,891,0
14,0-19,7334,0.01,0.03,4251085445,1296,Yes,High School or below,Female,Yes,Married,69,\N,3,0,22,Others,427,WV,308,90,No,No,0.27,6560,656,0
14,0-19,7334,0.01,0.03,4251085445,1296,Yes,High School or below,Female,Yes,Married,69,\N,3,0,22,Others,427,WV,308,90,No,No,0.27,4663,777,0
29,20-39,5363,0.03,0,4251044777,1297,Yes,High School or below,Female,Yes,Single,77,\N,1,5,63,Others,287,IA,311,200,No,No,0.48,4029,805,0
29,20-39,5363,0.03,0,4251044777,1297,Yes,High School or below,Female,Yes,Single,77,\N,1,5,63,Others,287,IA,311,200,No,No,0.48,5246,874,0
60,60-79,116263,0.01,0.01,4251040792,1298,Yes,High School or below,Male,Yes,Single,15,\N,2,3,81,Others,459,KY,8,215,No,No,0.94,3128,521,0
60,60-79,116263,0.01,0.01,4251040792,1298,Yes,High School or below,Male,Yes,Single,15,\N,2,3,81,Others,459,KY,8,215,No,No,0.94,2828,565,0
76,60-79,114292,0.03,0.02,4251052343,1299,Yes,Bachelor or equivalent,Female,Yes,Married,22,\N,1,0,22,Others,320,NC,12,75,No,Yes,0.15,3917,979,0
76,60-79,114292,0.03,0.02,4251052343,1299,Yes,Bachelor or equivalent,Female,Yes,Married,22,\N,1,0,22,Others,320,NC,12,75,No,Yes,0.15,3384,1128,0
38,20-39,225192,0.01,0.03,4251066944,1300,Yes,Bachelor or equivalent,Male,No,Married,80,\N,2,6,40,Others,492,OH,209,90,No,No,0.61,2981,596,0
38,20-39,225192,0.01,0.03,4251066944,1300,Yes,Bachelor or equivalent,Male,No,Married,80,\N,2,6,40,Others,492,OH,209,90,No,No,0.61,401,401,0
54,40-59,223221,0.03,0,4251075710,1301,Yes,Master or equivalent,Male,No,Married,88,\N,1,4,81,Others,352,AK,212,200,No,No,0.82,7304,811,0
54,40-59,223221,0.03,0,4251075710,1301,Yes,Master or equivalent,Male,No,Married,88,\N,1,4,81,Others,352,AK,212,200,No,No,0.82,3116,623,0
16,0-19,84122,0.01,0.01,4251059891,1302,Yes,Master or equivalent,Female,Yes,Married,26,\N,2,1,99,Others,25,AR,409,215,No,No,0.27,5441,906,1
16,0-19,84122,0.01,0.01,4251059891,1302,Yes,Master or equivalent,Female,Yes,Married,26,\N,2,1,99,Others,25,AR,409,215,No,No,0.27,1950,650,1
32,20-39,82151,0.03,0.02,4251067165,1303,Yes,High School or below,Female,Yes,Single,33,\N,0,7,40,Others,385,MA,412,75,No,No,0.48,2341,1170,0
32,20-39,82151,0.03,0.02,4251067165,1303,Yes,High School or below,Female,Yes,Single,33,\N,0,7,40,Others,385,MA,412,75,No,No,0.48,542,180,0
63,60-79,193051,0.02,0.03,4251071991,1304,Yes,High School or below,Male,Yes,Single,91,\N,2,4,58,Others,57,MN,109,90,No,No,0.94,2807,561,0
63,60-79,193051,0.02,0.03,4251071991,1304,Yes,High School or below,Male,Yes,Single,91,\N,2,4,58,Others,57,MN,109,90,No,No,0.94,328,328,0
78,60-79,191080,0.04,0,4251084052,1305,Yes,High School or below,Female,Yes,Married,98,\N,0,2,98,Others,417,RI,113,200,No,No,0.15,1620,540,0
78,60-79,191080,0.04,0,4251084052,1305,Yes,High School or below,Female,Yes,Married,98,\N,0,2,98,Others,417,RI,113,200,No,No,0.15,4080,816,0
41,40-59,51980,0.02,0.01,4251086542,1306,Yes,High School or below,Male,No,Married,36,\N,1,7,17,Others,90,SD,309,215,No,No,0.61,6276,896,0
41,40-59,51980,0.02,0.01,4251086542,1306,Yes,High School or below,Male,No,Married,36,\N,1,7,17,Others,90,SD,309,215,No,No,0.61,1465,732,0
57,40-59,50009,0.04,0.02,4251029640,1307,Yes,Bachelor or equivalent,Male,Yes,Married,44,\N,0,5,57,Others,450,DE,313,75,No,No,0.82,4664,932,0
57,40-59,50009,0.04,0.02,4251029640,1307,Yes,Bachelor or equivalent,Male,Yes,Married,44,\N,0,5,57,Others,450,DE,313,75,No,No,0.82,4917,702,0
19,0-39,160910,0.02,0.03,4251048771,1308,Yes,Bachelor or equivalent,Female,Yes,Married,102,\N,1,2,76,Others,122,GA,10,90,No,No,0.27,6603,943,0
19,0-39,160910,0.02,0.03,4251048771,1308,Yes,Bachelor or equivalent,Female,Yes,Married,102,\N,1,2,76,Others,122,GA,10,90,No,No,0.27,1652,413,0
35,20-39,158939,0.04,0,4251058289,1309,Yes,Bachelor or equivalent,Male,No,Single,109,\N,3,0,16,Others,482,NE,13,200,No,No,0.48,4072,678,1
35,20-39,158939,0.04,0,4251058289,1309,Yes,Bachelor or equivalent,Male,No,Single,109,\N,3,0,16,Others,482,NE,13,200,No,No,0.48,4638,927,1
